ts,ax,ay,az,gx,gy,gz,label
76948,-26,-691,-539,7751,-19760,-1403,walking
76968,19,-783,-588,-6408,-12924,-2502,walking
76988,-11,-863,-573,-17517,-12558,3417,walking
77008,55,-872,-540,-27832,-12924,10681,walking
77028,148,-858,-498,-29785,-25375,11047,walking
77048,224,-871,-461,-20446,28747,3112,walking
77068,260,-887,-471,-8850,22155,-183,walking
77088,202,-958,-509,-4089,-30624,3112,walking
77108,117,-990,-532,7934,-30136,13305,walking
77128,102,-954,-522,7568,30578,21728,walking
77148,125,-818,-473,3417,25329,24963,walking
77168,161,-734,-460,8605,11657,27770,walking
77188,200,-680,-490,9155,976,22399,walking
77208,231,-645,-612,3967,-4516,16418,walking
77228,208,-657,-778,854,-6164,2685,walking
77248,113,-671,-860,610,-3662,-8972,walking
77268,13,-697,-868,4821,-1892,-5615,walking
77288,-103,-708,-848,13244,-9277,-2685,walking
77308,-167,-707,-778,8972,-9521,1281,walking
77328,-147,-650,-566,-17089,-14343,-5493,walking
77348,-101,-650,-459,30502,-25573,-13122,walking
77368,-92,-716,-414,-30761,31845,-9887,walking
77388,-121,-823,-462,-28564,-29907,-6591,walking
77408,-185,-964,-535,-24719,-30334,-8911,walking
77428,-199,-1016,-660,-22460,24460,-23132,walking
77448,-105,-969,-732,-29785,28915,32700,walking
77468,-38,-899,-691,-13549,23544,29709,walking
77488,-24,-827,-656,-5737,24521,31845,walking
77508,-63,-817,-623,8483,18417,-27587,walking
77528,-84,-758,-572,15502,14328,-27770,walking
77548,-88,-740,-585,-11887,7248,-23437,walking
77568,-75,-727,-600,-15244,3159,-31921,walking
77588,-65,-741,-638,4150,15427,26474,walking
77608,-145,-869,-613,-244,29221,-30090,walking
77628,-177,-869,-600,11840,19028,-15075,walking
77648,-170,-841,-627,30395,22202,-4821,walking
77668,-170,-741,-623,-28488,12436,-976,walking
77688,-121,-689,-552,-27817,10422,-8911,walking
77708,-156,-673,-472,-25681,14023,-19714,walking
77728,-233,-702,-485,4471,5356,-19592,walking
77748,-54,-607,-600,-4379,-137,-28076,walking
77768,-70,-667,-665,6729,-11795,-30822,walking
77788,-2,-678,-754,30334,-2518,30136,walking
77808,-59,-719,-686,18493,-2090,-19042,walking
77828,-47,-771,-665,8972,-5692,-17150,walking
77848,3,-839,-667,-12695,-12772,22079,walking
77868,117,-916,-639,25192,-10818,15671,walking
77888,249,-1097,-438,-6912,-11002,4562,walking
77908,245,-1150,-304,12680,2182,9018,walking
77928,263,-1169,-327,-3112,30807,24094,walking
77948,298,-1097,-379,-8850,-13000,29648,walking
77968,289,-991,-428,-21362,-3234,-21484,walking
77988,206,-906,-488,-20446,9948,-7568,walking
78008,83,-859,-552,-5432,6774,7385,walking
78028,-1,-798,-616,-549,4577,17517,walking
78048,-79,-765,-633,-3173,2929,19531,walking
78068,-95,-744,-605,-8850,2319,10864,walking
78088,-40,-732,-487,-11169,11413,2075,walking
78108,12,-733,-416,-14465,12695,-11108,walking
78128,56,-760,-408,-16174,8178,-20019,walking
78148,53,-809,-438,-15258,6103,-28869,walking
78168,3,-898,-459,-11169,-7629,-31188,walking
78188,-13,-957,-456,-8728,-15747,-26550,walking
78208,-23,-963,-464,-488,-21423,-20385,walking
78228,-2,-929,-470,5126,-26306,-14892,walking
78248,0,-886,-483,5493,-30273,3967,walking
78268,48,-775,-623,5981,-29968,13916,walking
78288,76,-657,-684,7385,-27709,10559,walking
78308,81,-572,-664,4028,-17150,-5554,walking
78328,49,-561,-624,6164,-13671,-17272,walking
78348,-23,-637,-675,-4577,-10681,-27893,walking
78368,-135,-780,-729,-20385,-6103,-26733,walking
78388,-233,-939,-685,-26428,8483,-7385,walking
78408,-262,-1059,-614,-29907,26672,16174,walking
78428,-215,-1098,-550,-31188,-28488,27893,walking
78448,-150,-1051,-531,-26123,26489,-31601,walking
78468,-56,-904,-583,-23681,26428,-29648,walking
78488,-50,-851,-615,-24230,28381,-30258,walking
78508,-85,-814,-614,-10620,29724,-28732,walking
78528,-101,-751,-635,2502,25268,-28122,walking
78548,-107,-696,-631,4516,22094,-29221,walking
78568,-117,-676,-610,3234,14770,-32211,walking
78588,-121,-666,-592,1586,13183,27709,walking
78608,-109,-668,-594,-1281,16418,19409,walking
78628,-135,-694,-586,-1342,20507,10925,walking
78648,-143,-727,-599,5432,18920,11962,walking
78668,-113,-708,-631,5920,19836,10437,walking
78688,-111,-712,-635,2746,21606,10192,walking
78708,-114,-733,-640,2136,24353,11352,walking
78728,-104,-733,-612,3051,27770,14099,walking
78748,-84,-722,-594,3295,-30319,18798,walking
78768,-58,-693,-583,2502,-19760,24291,walking
78788,-27,-668,-573,5432,-10910,27648,walking
78808,8,-638,-599,13427,-8224,27465,walking
78828,17,-616,-790,16357,-13046,24658,walking
78848,-25,-602,-875,11535,-12436,18005,walking
78868,-106,-617,-833,4516,-7980,23803,walking
78888,-107,-707,-706,-5187,-12985,23803,walking
78908,-36,-797,-545,-24169,-26657,18615,walking
78928,96,-1018,-386,23788,32165,9338,walking
78948,200,-1184,-428,27084,31066,1770,walking
78968,312,-1202,-593,27512,-29404,6225,walking
78988,346,-1155,-650,27390,-24460,14770,walking
79008,265,-1095,-648,-7385,-19272,17333,walking
79028,149,-901,-652,7873,-23361,13488,walking
79048,126,-760,-618,15991,-29099,15808,walking
79068,122,-638,-535,21484,30456,23254,walking
79088,121,-547,-446,26367,28381,26000,walking
79108,123,-498,-411,23132,27526,24169,walking
79128,113,-556,-471,15502,26855,16235,walking
79148,62,-682,-562,13366,25817,11230,walking
79168,22,-792,-643,9460,25756,7446,walking
79188,30,-866,-683,-7263,20629,671,walking
79208,143,-925,-595,-14587,15197,-5920,walking
79228,211,-920,-539,-11230,7629,-11047,walking
79248,235,-893,-522,-5859,5187,-10070,walking
79268,221,-864,-510,1770,5371,-122,walking
79288,183,-836,-493,9460,5432,16296,walking
79308,173,-785,-518,14221,3295,26428,walking
79328,190,-708,-528,11901,305,31005,walking
79348,210,-649,-536,11352,-2807,30151,walking
79368,207,-624,-633,12939,-10742,27954,walking
79388,170,-634,-819,5615,-13549,12756,walking
79408,45,-713,-876,61,-13305,-7019,walking
79428,-75,-797,-902,-1708,-5798,-19897,walking
79448,-222,-877,-847,-5187,244,-12084,walking
79468,-315,-871,-682,-4943,-4272,16174,walking
79488,-270,-815,-516,-6103,-11840,-26535,walking
79508,-118,-730,-376,-13549,-8422,-23239,walking
79528,32,-674,-281,-11840,-9033,-30869,walking
79548,89,-696,-341,-10559,-14709,21423,walking
79568,6,-785,-516,-22216,1464,9582,walking
79588,-184,-961,-698,-21545,11840,6713,walking
79608,-231,-1021,-792,-10437,11474,5432,walking
79628,-192,-990,-794,-366,854,6164,walking
79648,-141,-912,-696,1647,-5798,10803,walking
79668,-78,-828,-540,244,-5859,17883,walking
79688,-26,-740,-445,1159,-1708,25756,walking
79708,-10,-677,-452,4333,2868,25817,walking
79728,-23,-644,-529,15502,7629,22644,walking
79748,-56,-671,-605,19287,14282,18005,walking
79768,-103,-771,-608,17150,19531,15747,walking
79788,-119,-810,-601,12145,22949,12939,walking
79808,-123,-833,-582,9460,25451,12939,walking
79828,-120,-844,-571,7019,27099,13977,walking
79848,-87,-822,-565,7995,30822,18066,walking
79868,-71,-778,-553,13122,-32578,25817,walking
79888,-68,-718,-563,21911,-29587,-30991,walking
79908,-39,-651,-640,25390,-22995,-28488,walking
79928,-25,-608,-750,24475,-22995,31494,walking
79948,-56,-609,-864,17333,-23117,21240,walking
79968,-56,-654,-833,7080,-30197,16296,walking
79988,-72,-712,-690,-3051,24108,1770,walking
80008,-90,-806,-520,-14526,18676,-3723,walking
80028,-33,-969,-413,-19531,16662,-2380,walking
80048,37,-1071,-409,-15136,20874,-2868,walking
80068,154,-1060,-487,-14282,30700,183,walking
80088,189,-1044,-505,-22338,-28244,10925,walking
80108,109,-1011,-528,-11352,-25925,13244,walking
80128,59,-936,-611,3723,28320,3845,walking
80148,-6,-850,-661,8605,22216,4455,walking
80168,-18,-766,-583,17333,21240,11901,walking
80188,10,-689,-495,22155,16052,19287,walking
80208,47,-624,-443,23681,10559,17395,walking
80228,60,-635,-447,12939,8789,9460,walking
80248,31,-719,-490,5554,8972,122,walking
80268,-10,-812,-536,12695,7568,-6408,walking
80288,-15,-880,-580,10314,5004,-9399,walking
80308,23,-905,-578,793,-15502,-11169,walking
80328,72,-902,-484,-10314,-10498,-12268,walking
80348,93,-891,-435,-1586,-12817,-11474,walking
80368,98,-890,-443,1647,-11413,-7019,walking
80388,34,-910,-468,7202,-7446,1953,walking
80408,-4,-901,-480,6835,-8300,11047,walking
80428,-6,-864,-490,8361,-12084,15686,walking
80448,21,-786,-550,7080,-16418,18615,walking
80468,94,-703,-649,3417,-23742,14709,walking
80488,122,-666,-746,2197,-31921,-1220,walking
80508,39,-675,-786,15563,24765,-24475,walking
80528,-121,-763,-792,12512,32455,-32043,walking
80548,-211,-770,-748,10925,-18615,-20751,walking
80568,-203,-718,-666,-3906,-10803,-5432,walking
80588,-78,-651,-549,-24414,-10437,-1464,walking
80608,55,-651,-432,27328,-17395,-10803,walking
80628,111,-756,-359,-32470,-26062,-23986,walking
80648,1,-937,-387,-18310,-16357,-15563,walking
80668,-112,-1091,-525,-14221,1281,-2868,walking
80688,-175,-1144,-686,-17272,5432,17517,walking
80708,-110,-1036,-727,-15747,610,30700,walking
80728,-62,-907,-642,-1098,-4150,31127,walking
80748,-11,-762,-563,1525,-2563,21972,walking
80768,-1,-678,-494,-1647,6042,13977,walking
80788,-30,-649,-450,-793,7629,11413,walking
80808,-60,-664,-465,3845,4516,9338,walking
80828,-76,-731,-527,11474,2746,7202,walking
80848,-127,-800,-576,13488,7141,7080,walking
80868,-146,-857,-604,9521,9155,3906,walking
80888,-160,-890,-571,7263,12634,915,walking
80908,-116,-905,-557,7385,7751,1220,walking
80928,-93,-903,-524,11169,7202,3662,walking
80948,-93,-883,-497,18615,9155,10192,walking
80968,-91,-838,-500,25817,14038,19165,walking
80988,-68,-758,-529,-31540,19714,24597,walking
81008,-40,-671,-567,-25314,21057,22338,walking
81028,0,-605,-639,30090,18554,11779,walking
81048,-17,-590,-691,22521,14282,2014,walking
81068,-60,-609,-721,15319,3967,-1525,walking
81088,-67,-664,-755,7507,-4699,-6713,walking
81108,-67,-744,-734,1831,-12390,-15502,walking
81128,-85,-872,-584,-4760,-15075,-17395,walking
81148,-84,-985,-410,-12268,-7812,-10314,walking
81168,1,-1078,-337,-21362,671,-6164,walking
81188,145,-1099,-371,-29663,9643,-15808,walking
81208,248,-1061,-449,30441,14709,-17272,walking
81228,190,-1056,-481,-32348,20507,-11474,walking
81248,103,-1034,-518,-16540,18005,4150,walking
81268,10,-942,-591,5920,14709,8544,walking
81288,5,-822,-580,13793,10498,11413,walking
81308,2,-730,-518,17883,9887,14038,walking
81328,6,-666,-442,20385,9521,15197,walking
81348,19,-638,-403,16479,12756,13183,walking
81368,33,-672,-421,7873,14221,7263,walking
81388,20,-749,-463,-4394,14709,-3845,walking
81408,-3,-829,-511,-4211,8728,-9338,walking
81428,5,-886,-521,-6713,610,-15441,walking
81448,25,-930,-450,-7446,-9216,-19775,walking
81468,41,-995,-437,-3906,-14648,-19226,walking
81488,34,-992,-451,2380,-13854,-9704,walking
81508,41,-950,-481,6774,-11047,4272,walking
81528,73,-875,-502,13549,-11474,15502,walking
81548,119,-761,-565,15747,-19531,18127,walking
81568,98,-703,-679,12207,-23620,10620,walking
81588,44,-674,-731,7446,-19348,-732,walking
81608,-54,-683,-729,6469,-18249,-14770,walking
81628,-122,-668,-685,-1098,-15319,-25939,walking
81648,-147,-715,-654,-7690,-10620,-19592,walking
81668,-132,-789,-635,-15869,-7873,-12268,walking
81688,-106,-862,-554,-22460,-6713,-6774,walking
81708,-94,-919,-422,-19042,-12695,-5554,walking
81728,-76,-962,-367,-13061,-12023,-732,walking
81748,-90,-983,-454,-8422,-5004,7995,walking
81768,-85,-981,-587,-14648,3601,12084,walking
81788,-108,-965,-658,-25573,3540,11230,walking
81808,-109,-914,-627,-18371,-3479,9948,walking
81828,-106,-822,-535,488,-9460,7751,walking
81848,-102,-769,-522,5554,-7507,6652,walking
81868,-100,-744,-521,4699,-4760,5981,walking
81888,-99,-736,-510,4760,-8728,915,walking
81908,-112,-747,-501,2380,-7690,-4943,walking
81928,-125,-776,-520,4577,-7263,-8789,walking
81948,-108,-789,-551,12939,-8239,-10681,walking
81968,-86,-795,-565,13610,-8178,-12695,walking
81988,-80,-798,-571,9033,-7934,-14282,walking
82008,-86,-806,-561,1647,-4821,-11352,walking
82028,-99,-828,-557,366,-2502,-8483,walking
82048,-105,-843,-551,1098,-1342,-4699,walking
82068,-93,-838,-531,-915,2258,-2014,walking
82088,-73,-830,-508,-1342,6774,0,walking
82108,-60,-840,-516,1403,10437,2380,walking
82128,-56,-831,-567,4821,12573,6286,walking
82148,-54,-793,-628,8117,12512,9338,walking
82168,-49,-739,-698,13610,9338,9887,walking
82188,-76,-698,-743,16540,10986,6896,walking
82208,-68,-675,-736,9216,7751,5676,walking
82228,-5,-694,-670,-3112,-2929,-6530,walking
82248,77,-716,-541,-14831,-11718,-21667,walking
82268,168,-805,-406,-11718,-9704,-27038,walking
82288,200,-942,-321,-3540,-122,-27404,walking
82308,195,-1056,-351,-5676,12756,-20080,walking
82328,172,-1130,-463,-6591,22277,-2380,walking
82348,173,-1149,-529,-12390,26367,15136,walking
82368,123,-1101,-567,-13977,27832,24047,walking
82388,82,-1011,-593,-7263,26062,26306,walking
82408,38,-842,-582,488,22827,24536,walking
82428,32,-732,-514,2502,25695,23010,walking
82448,39,-639,-427,3173,27038,21911,walking
82468,80,-586,-387,9277,27343,21240,walking
82488,94,-607,-389,16357,22888,13732,walking
82508,33,-726,-440,11901,20568,5432,walking
82528,-36,-859,-492,4699,17883,-1281,walking
82548,-44,-925,-557,-7202,10803,-5554,walking
82568,-6,-938,-559,-18493,-732,-12451,walking
82588,21,-982,-504,-13854,-6591,-11535,walking
82608,11,-1003,-475,-7568,-8056,-5432,walking
82628,8,-967,-461,610,-7385,3479,walking
82648,32,-884,-471,4272,-6591,11840,walking
82668,91,-781,-518,7568,-9582,16906,walking
82688,163,-698,-561,7446,-13916,12390,walking
82708,159,-677,-608,8300,-19714,1281,walking
82728,99,-676,-651,6530,-21240,-10864,walking
82748,46,-672,-678,4211,-22583,-22277,walking
82768,-35,-769,-675,1464,-13854,-18798,walking
82788,-154,-833,-672,-2685,-8850,-5310,walking
82808,-136,-832,-653,-11596,-6896,3295,walking
82828,-62,-785,-629,-23437,-7324,2441,walking
82848,-5,-753,-570,-28869,-6591,-3906,walking
82868,1,-768,-529,-24291,-4760,-9582,walking
82888,-28,-836,-546,-20996,-3356,-7751,walking
82908,-51,-907,-575,-19348,-305,-2258,walking
82928,-55,-946,-623,-17578,793,1342,walking
82948,-25,-929,-633,-14953,244,4089,walking
82968,-32,-874,-565,-6530,-1281,4821,walking
82988,-74,-857,-554,3234,1281,7324,walking
83008,-101,-828,-559,10009,3051,11108,walking
83028,-113,-792,-575,8422,6713,14099,walking
83048,-97,-759,-587,4272,8789,14038,walking
83068,-81,-737,-591,854,9399,9887,walking
83088,-81,-746,-585,-61,7995,4394,walking
83108,-72,-767,-597,2624,6225,1220,walking
83128,-51,-776,-585,2014,5249,-2075,walking
83148,-46,-805,-543,854,5798,-2990,walking
83168,-57,-837,-533,4760,6713,122,walking
83188,-69,-855,-550,7690,9033,5615,walking
83208,-71,-824,-587,9521,11474,11779,walking
83228,-52,-763,-611,9338,12268,14404,walking
83248,-35,-713,-645,9826,10620,12207,walking
83268,-20,-677,-680,12817,7629,7812,walking
83288,-38,-643,-721,16662,3112,5004,walking
83308,-56,-617,-734,11291,793,5737,walking
83328,-40,-611,-741,-2014,-4455,-4760,walking
83348,49,-679,-723,-14770,-10620,-18981,walking
83368,52,-808,-595,-22583,-10925,-25634,walking
83388,11,-945,-451,-15869,-5371,-18432,walking
83408,46,-1033,-412,-9948,2441,-6652,walking
83428,156,-1039,-438,-10925,10253,305,walking
83448,255,-988,-503,-19958,16784,549,walking
83468,241,-950,-573,-20507,16662,-3112,walking
83488,146,-915,-611,-11901,13732,-4638,walking
83508,65,-902,-642,8972,9155,-1647,walking
83528,21,-830,-593,19714,4943,6835,walking
83548,43,-755,-508,17456,5859,15136,walking
83568,80,-683,-451,13244,9948,15930,walking
83588,90,-652,-426,6164,12207,8789,walking
83608,58,-698,-468,9338,13610,549,walking
83628,-8,-787,-553,9399,10253,-5249,walking
83648,-34,-842,-619,5798,7446,-4455,walking
83668,-14,-849,-613,-4577,3906,-3845,walking
83688,38,-838,-548,-13244,-2929,-7873,walking
83708,117,-865,-491,-13061,-4333,-10620,walking
83728,68,-903,-501,-6652,-2136,-8422,walking
83748,23,-924,-517,1159,-2136,-1037,walking
83768,1,-891,-526,7324,-6774,9399,walking
83788,32,-829,-552,11291,-9948,15441,walking
83808,62,-778,-578,10986,-12695,14831,walking
83828,69,-754,-590,11291,-14160,10375,walking
83848,61,-749,-631,8117,-16174,3540,walking
83868,53,-748,-696,2685,-19226,-2807,walking
83888,51,-750,-663,2197,-23071,-12084,walking
83908,-18,-798,-637,1098,-18188,-10559,walking
83928,-77,-798,-593,2685,-10314,0,walking
83948,-81,-751,-541,1586,-6164,13183,walking
83968,-13,-706,-537,-427,-4150,18005,walking
83988,40,-709,-551,-8483,-1831,11657,walking
84008,55,-744,-588,-11291,-3662,-1953,walking
84028,-8,-834,-626,-12451,-4150,-11291,walking
84048,-82,-922,-644,-5676,-2624,-7934,walking
84068,-92,-943,-639,-6225,-1403,5126,walking
84088,-17,-882,-585,-9216,-1220,8728,walking
84108,18,-840,-541,-8239,427,6347,walking
84128,-3,-822,-531,-5371,6103,5920,walking
84148,-71,-826,-557,1037,8850,13000,walking
84168,-114,-822,-585,8361,8911,18798,walking
84188,-137,-800,-592,7751,10925,21301,walking
84208,-146,-779,-601,5798,12084,22888,walking
84228,-130,-763,-593,5004,11901,22521,walking
84248,-104,-731,-583,2075,10986,14831,walking
84268,-76,-719,-532,1220,7507,3784,walking
84288,-60,-739,-530,3234,6835,-5676,walking
84308,-56,-778,-553,3601,4211,-12451,walking
84328,-68,-815,-568,4577,2990,-13916,walking
84348,-79,-844,-597,2441,4272,-10986,walking
84368,-92,-870,-608,1525,4333,-6347,walking
84388,-84,-882,-572,915,5676,-854,walking
84408,-61,-866,-536,4638,8850,4516,walking
84428,-20,-820,-571,7812,12817,7629,walking
84448,-18,-784,-591,11535,15502,10314,walking
84468,-39,-743,-632,15563,15197,9216,walking
84488,-57,-726,-687,15563,11718,8666,walking
84508,-80,-718,-703,10437,8850,6530,walking
84528,-81,-724,-684,2075,5798,4943,walking
84548,-60,-755,-659,-1831,-1220,1098,walking
84568,-13,-792,-617,-122,-7263,-915,walking
84588,42,-814,-551,2807,-10803,-1770,walking
84608,91,-807,-470,1037,-4150,-5981,walking
84628,110,-800,-424,671,6652,-9521,walking
84648,56,-851,-455,3540,9582,-7080,walking
84668,9,-919,-532,-1403,11474,-1708,walking
84688,5,-955,-604,-8300,12939,1892,walking
84708,29,-962,-630,-15136,9582,2685,walking
84728,36,-970,-608,-10742,5310,2868,walking
84748,34,-963,-572,-4821,3662,3479,walking
84768,49,-907,-526,2075,1892,4577,walking
84788,89,-819,-484,4150,4272,5676,walking
84808,119,-733,-454,4882,6774,4150,walking
84828,111,-689,-457,11108,6652,-61,walking
84848,55,-718,-477,11108,4699,-3967,walking
84868,27,-753,-521,671,4882,-7995,walking
84888,5,-817,-562,-1586,4333,-7995,walking
84908,-12,-869,-582,-7202,2197,-5920,walking
84928,-18,-900,-545,-11657,2014,-5187,walking
84948,-7,-916,-504,-8789,-2258,-7019,walking
84968,21,-905,-517,-3784,-6286,-6530,walking
84988,2,-910,-514,-915,-10498,-2197,walking
85008,-43,-896,-460,26611,-25695,17761,walking
85028,-59,-860,-551,28747,-30029,23742,walking
85048,-36,-826,-606,22155,30807,21301,walking
85068,11,-765,-637,20202,31540,8972,walking
85088,7,-737,-677,6408,26657,-8911,walking
85108,-1,-747,-683,-610,17807,-24169,walking
85128,-7,-788,-630,-2990,16953,29953,walking
85148,-33,-830,-539,488,25375,-32592,walking
85168,-74,-844,-477,6469,-32531,-19226,walking
85188,-131,-843,-482,14953,-30151,16601,walking
85208,-95,-756,-560,9582,-19592,21545,walking
85228,-29,-670,-562,-8544,-13366,12878,walking
85248,20,-673,-561,-20324,-18066,-2197,walking
85268,-11,-767,-578,-25024,-21301,-17761,walking
85288,-74,-902,-561,-20507,-18005,-20751,walking
85308,-100,-997,-510,-16601,-10375,-15747,walking
85328,-96,-1004,-471,-12451,-6469,-6591,walking
85348,-63,-979,-480,-10925,-6164,3967,walking
85368,-80,-955,-477,-7019,0,7202,walking
85388,-101,-917,-476,6652,4760,12695,walking
85408,-147,-843,-535,10131,10681,14343,walking
85428,-173,-805,-575,10070,14343,14282,walking
